#
23450123154706,50.346012,N,6.965659,E,4.732,572.400
23450123154707,50.345982,N,6.965599,E,4.981,572.700
23450123154708,50.345982,N,6.965599,E,4.981,573.900
23450123154709,50.345970,N,6.965567,E,4.527,574.100
23450123154710,50.345940,N,6.965523,E,4.285,574.800
23450123154711,50.345940,N,6.965523,E,4.285,575.900
23450123154712,50.345905,N,6.965478,E,3.785,577.900
23450123154713,50.345898,N,6.965455,E,3.767,577.900
23450123154714,50.345898,N,6.965455,E,3.767,578.300
23450123154715,50.345882,N,6.965406,E,4.661,578.600
23450123154716,50.345867,N,6.965379,E,6.096,578.600
23450123154717,50.345867,N,6.965379,E,6.096,578.500
23450123154718,50.345791,N,6.965315,E,11.061,578.500
23450123154719,50.345745,N,6.965275,E,11.480,578.400
23450123154720,50.345745,N,6.965275,E,11.480,578.500
23450123154721,50.345669,N,6.965160,E,11.309,578.700
23450123154722,50.345638,N,6.965092,E,11.583,579.000
23450123154723,50.345638,N,6.965092,E,11.583,579.100
23450123154724,50.345581,N,6.964943,E,12.115,579.200
23450123154725,50.345581,N,6.964943,E,12.115,579.300
23450123154726,50.345558,N,6.964862,E,13.211,579.400
23450123154727,50.345474,N,6.964656,E,19.529,579.700
23450123154728,50.345474,N,6.964656,E,19.529,579.800
23450123154729,50.345417,N,6.964526,E,22.091,580.000
23450123154730,50.345322,N,6.964283,E,17.671,580.200
23450123154731,50.345322,N,6.964283,E,17.671,580.400
23450123154732,50.345280,N,6.964181,E,15.698,580.700
23450123154733,50.345207,N,6.963985,E,17.132,581.500
23450123154734,50.345207,N,6.963985,E,17.132,581.800
23450123154735,50.345165,N,6.963887,E,16.264,581.800
23450123154736,50.345070,N,6.963751,E,12.530,581.800
23450123154737,50.345070,N,6.963751,E,12.530,581.800
23450123154738,50.345028,N,6.963678,E,13.263,581.800
23450123154739,50.344994,N,6.963585,E,16.434,581.900
23450123154740,50.344936,N,6.963458,E,21.779,582.300
23450123154741,50.344864,N,6.963283,E,27.520,582.800
23450123154742,50.344704,N,6.962865,E,35.767,582.900
23450123154743,50.344704,N,6.962865,E,35.767,583.600
23450123154744,50.344604,N,6.962608,E,41.809,584.400
23450123154745,50.344326,N,6.961900,E,56.608,585.100
23450123154746,50.344326,N,6.961900,E,56.608,585.800
23450123154747,50.344173,N,6.961520,E,59.753,586.600
23450123154748,50.343830,N,6.960719,E,67.531,587.500
23450123154749,50.343830,N,6.960719,E,67.531,588.600
23450123154750,50.343643,N,6.960271,E,73.825,589.300
23450123154751,50.343182,N,6.959343,E,82.272,589.900
23450123154752,50.343182,N,6.959343,E,82.272,589.700
23450123154753,50.342579,N,6.958453,E,91.940,589.000
23450123154754,50.342579,N,6.958453,E,91.940,587.700
23450123154755,50.342236,N,6.958009,E,96.237,586.500
23450123154756,50.341511,N,6.957077,E,103.578,584.500
23450123154757,50.341511,N,6.957077,E,103.578,583.700
23450123154758,50.341137,N,6.956595,E,104.513,584.400
23450123154759,50.340366,N,6.955731,E,98.908,587.400
